,0
2266,744
188,745
825,746
2146,747
1244,748
UA-3925-IAD-ORF,749
344,750
1776,751
7:21 AM,752
905,753
2120,754
309,755
972,756
7:56 AM,757
1353,758
323,759
1114,760
1008,761
1303,762
2121,763
326,764
1693,765
85,766
182,767
484,768
8:32 AM,769
508,770
1714,771
2034,772
1445,773
4:08 PM,774
1604,775
511,776
1869,777
7:39 PM,778
186,779
911,780
2013,781
402,782
1229,783
347,784
11:56 PM,785
12:01 PM,786
1556,787
1010,788
919,789
1053,790
1405,791
2200,792
2149,793
1650,794
1464,795
1735,796
1610,797
10:25 AM,798
2197,799
5:35 PM,800
1328,801
1498,802
2073,803
601,804
67,805
1519,806
1338,807
87,808
714,809
2049,810
12:08 PM,811
1980,812
349,813
1313,814
1632,815
5:54 AM,816
591,817
300,818
522,819
1161,820
5:28 PM,821
745,822
2007,823
571,824
1131,825
2377,826
1049,827
2119,828
652,829
CO-50-CLE-EWR,830
2320,831
CO-1614-LAX-IAH,832
800,833
2323,834
1552,835
338,836
702,837
1135,838
2165,839
2199,840
2215,841
11:01 AM,842
1602,843
1656,844
2228,845
1710,846
2:43 PM,847
97,848
7:28 AM,849
668,850
8:01 PM,851
8:44 PM,852
382,853
2261,854
2074,855
246,856
888,857
2220,858
2425,859
2355,860
2193,861
2087,862
1059,863
1583,864
1014,865
8:00 PM,866
202,867
AA-616-DFW-DTW,868
124,869
2294,870
1268,871
6:09 PM,872
2:02 PM,873
1898,874
185,875
1789,876
2329,877
1576,878
2124,879
AA-204-LAX-MCO,880
1023,881
275,882
2069,883
2198,884
2330,885
2250,886
62,887
2429,888
1199,889
1542,890
1280,891
1452,892
1653,893
2137,894
1:36 PM,895
2349,896
58,897
1548,898
1182,899
AA-1279-DFW-PHX,900
1999,901
1185,902
1607,903
1751,904
105,905
1295,906
1807,907
1248,908
UA-664-ORD-PHL,909
AA-518-MIA-JFK,910
3:13 PM,911
6:10 AM,912
1647,913
2207,914
2441,915
2035,916
391,917
1767,918
2354,919
837,920
995,921
604,922
1690,923
903,924
2103,925
2417,926
10:47 AM,927
1536,928
12:11 PM,929
1127,930
1499,931
1880,932
1017,933
CO-63-EWR-IAH,934
7:39 AM,935
1549,936
2218,937
1678,938
2254,939
889,940
UA-6273-YYC-SFO,941
1595,942
1282,943
737,944
10:33 PM,945
406,946
4:14 PM,947
474,948
4:29 PM,949
12:45 AM,950
52,951
2023,952
2311,953
27,954
435,955
1644,956
1927,957
1129,958
1848,959
472,960
515,961
650,962
2105,963
680,964
774,965
1493,966
11:54 AM,967
2054,968
1862,969
1094,970
1819,971
8:38 PM,972
713,973
11:50 AM,974
2:17 PM,975
1149,976
1270,977
162,978
122,979
589,980
1052,981
8:17 AM,982
10:33 AM,983
521,984
UA-397-JFK-SFO,985
7:14 PM,986
1278,987
1700,988
270,989
2335,990
18,991
1211,992
1455,993
1956,994
128,995
1600,996
1731,997
368,998
1856,999
1218,1000
1421,1001
428,1002
288,1003
1998,1004
2141,1005
1976,1006
1075,1007
2366,1008
2177,1009
1642,1010
CO-1250-MIA-IAH,1011
11:00 AM,1012
1249,1013
2224,1014
8:25 AM,1015
9:44 AM,1016
3:26 PM,1017
2038,1018
704,1019
1639,1020
2117,1021
657,1022
10:34 AM,1023
1230,1024
2106,1025
722,1026
2:21 PM,1027
CO-62-IAH-EWR,1028
2112,1029
4:37 PM,1030
694,1031
965,1032
808,1033
1666,1034
1718,1035
753,1036
7:51 AM,1037
1164,1038
1596,1039
3:50 PM,1040
1369,1041
CO-1586-IAH-MCO,1042
127,1043
695,1044
199,1045
AA-2525-DFW-MIA,1046
1317,1047
947,1048
1253,1049
2438,1050
1619,1051
17,1052
539,1053
5:14 PM,1054
1355,1055
1:52 PM,1056
90,1057
1984,1058
289,1059
815,1060
2088,1061
10:49 AM,1062
AA-2312-DFW-DTW,1063
1590,1064
207,1065
1966,1066
1964,1067
541,1068
949,1069
163,1070
1403,1071
741,1072
2333,1073
1903,1074
69,1075
1781,1076
2021,1077
10:56 AM,1078
60,1079
2298,1080
120,1081
1717,1082
238,1083
12:48 PM,1084
630,1085
642,1086
1362,1087
1324,1088
1:19 PM,1089
446,1090
1926,1091
2203,1092
6:11 PM,1093
462,1094
794,1095
2068,1096
1601,1097
984,1098
121,1099
UA-2314-ATL-PHL,1100
1323,1101
3:15 PM,1102
11:05 AM,1103
1701,1104
1592,1105
1348,1106
276,1107
2059,1108
1915,1109
1287,1110
8:45 AM,1111
292,1112
2292,1113
968,1114
1202,1115
1325,1116
8:50 AM,1117
1046,1118
1098,1119
1591,1120
229,1121
2202,1122
7:20 PM,1123
401,1124
592,1125
1259,1126
2:40 PM,1127
707,1128
119,1129
10:37 AM,1130
2398,1131
11:57 PM,1132
2011,1133
1813,1134
1969,1135
7:57 AM,1136
3:58 PM,1137
691,1138
88,1139
10:08 AM,1140
396,1141
1239,1142
595,1143
481,1144
641,1145
2371,1146
2235,1147
363,1148
633,1149
1971,1150
2011-12-01 Thu  19:33,1151
891,1152
1189,1153
2426,1154
89,1155
1892,1156
527,1157
2326,1158
471,1159
UA-382-IAD-LAX,1160
1178,1161
2405,1162
1800,1163
10:42 AM,1164
1938,1165
318,1166
45,1167
677,1168
1050,1169
385,1170
1659,1171
727,1172
1986,1173
1322,1174
1687,1175
831,1176
2:37 PM,1177
7,1178
237,1179
519,1180
2231,1181
AA-643-MIA-ORD,1182
3:36 PM,1183
945,1184
1093,1185
1074,1186
1550,1187
1470,1188
859,1189
1900,1190
1747,1191
1400,1192
2322,1193
465,1194
1041,1195
1121,1196
581,1197
4:17 PM,1198
1775,1199
910,1200
1665,1201
2304,1202
3:29 PM,1203
330,1204
11:34 AM,1205
2252,1206
1870,1207
636,1208
675,1209
504,1210
11:07 AM,1211
1370,1212
10:58 AM,1213
1694,1214
932,1215
1174,1216
458,1217
2334,1218
3:20 PM,1219
1181,1220
697,1221
1616,1222
1809,1223
450,1224
909,1225
AA-466-IAH-MIA,1226
8:40 PM,1227
1116,1228
1339,1229
1407,1230
65,1231
1572,1232
16,1233
654,1234
862,1235
4:30 PM,1236
540,1237
1:27 PM,1238
2239,1239
6:57 AM,1240
566,1241
2243,1242
6:13 PM,1243
950,1244
6:59 PM,1245
1587,1246
141,1247
AA-649-ORD-SNA,1248
821,1249
145,1250
10:24 PM,1251
6:09 AM,1252
801,1253
2210,1254
1974,1255
9:26 AM,1256
740,1257
1300,1258
792,1259
993,1260
1614,1261
2211,1262
1451,1263
1084,1264
1:11 PM,1265
1042,1266
UA-2515-DFW-CLT,1267
2030,1268
856,1269
8:52 AM,1270
1349,1271
86,1272
426,1273
2430,1274
1005,1275
1570,1276
1160,1277
1102,1278
1736,1279
787,1280
760,1281
2394,1282
563,1283
2051,1284
584,1285
1215,1286
617,1287
1444,1288
1540,1289
1631,1290
682,1291
8:03 PM,1292
2183,1293
333,1294
1534,1295
619,1296
302,1297
556,1298
2369,1299
470,1300
12:30 PM,1301
502,1302
469,1303
4:00 PM,1304
2279,1305
1479,1306
1895,1307
562,1308
1:46 PM,1309
2072,1310
2275,1311
814,1312
4:15 PM,1313
408,1314
8:31 AM,1315
938,1316
6:11 AM,1317
6:40 AM,1318
673,1319
369,1320
12:57 PM,1321
383,1322
1382,1323
7:07 AM,1324
9:00 AM,1325
2101,1326
1418,1327
1578,1328
1246,1329
532,1330
1007,1331
7:43 PM,1332
953,1333
343,1334
UA-854-SFO-IAH,1335
429,1336
1713,1337
1866,1338
1547,1339
1095,1340
1123,1341
558,1342
139,1343
2282,1344
2041,1345
AA-415-BOS-ORD,1346
1138,1347
8:37 AM,1348
2288,1349
10:04 AM,1350
19,1351
1872,1352
644,1353
12:00 AM,1354
1,1355
2143,1356
41,1357
1288,1358
440,1359
4:46 PM,1360
1305,1361
1661,1362
1685,1363
1785,1364
588,1365
1677,1366
345,1367
1901,1368
7:58 PM,1369
194,1370
1985,1371
959,1372
849,1373
2273,1374
3:25 PM,1375
137,1376
324,1377
894,1378
1312,1379
2312,1380
2313,1381
2107,1382
1509,1383
1252,1384
1054,1385
1754,1386
1840,1387
861,1388
CO-89-IAH-EWR,1389
1860,1390
798,1391
1837,1392
1947,1393
1145,1394
28,1395
25,1396
2:00 PM,1397
434,1398
236,1399
2140,1400
1803,1401
817,1402
255,1403
1002,1404
436,1405
6:08 AM,1406
1143,1407
9:16 PM,1408
2:04 PM,1409
1391,1410
2126,1411
403,1412
2178,1413
1663,1414
643,1415
940,1416
1911,1417
2144,1418
946,1419
1889,1420
CO-1193-EWR-MCO,1421
2:32 PM,1422
2363,1423
999,1424
1505,1425
1734,1426
730,1427
1488,1428
UA-938-DEN-ORD,1429
2388,1430
486,1431
1535,1432
582,1433
228,1434
725,1435
927,1436
1560,1437
6:55 PM,1438
2167,1439
1952,1440
2236,1441
6:13 AM,1442
1531,1443
1783,1444
1853,1445
219,1446
AA-1664-MIA-ATL,1447
439,1448
520,1449
1769,1450
24,1451
1471,1452
983,1453
1922,1454
2181,1455
5:05 PM,1456
11:08 PM,1457
1994,1458
620,1459
8:00 AM,1460
282,1461
2076,1462
2370,1463
1758,1464
726,1465
1:59 PM,1466
AA-271-MIA-LAX,1467
1529,1468
564,1469
2154,1470
1486,1471
655,1472
853,1473
1:31 PM,1474
577,1475
698,1476
4:43 PM,1477
2084,1478
8:51 AM,1479
1241,1480
1441,1481
1554,1482
4:10 PM,1483
1491,1484
1723,1485
UA-5487-SFO-MRY,1486
1741,1487
1301,1488
2445,1489
CO-45-EWR-MIA,1490
568,1491
1709,1492
1815,1493
1029,1494
976,1495
648,1496
2244,1497
12:13 PM,1498
735,1499
2284,1500
1833,1501
CO-47-IAH-LAX,1502
1309,1503
2232,1504
1238,1505
7:30 AM,1506
646,1507
123,1508
6:56 AM,1509
734,1510
1564,1511
1561,1512
173,1513
1214,1514
1608,1515
1061,1516
1388,1517
885,1518
1586,1519
443,1520
1357,1521
1085,1522
1605,1523
1593,1524
2358,1525
UA-257-JFK-SFO,1526
9:40 AM,1527
951,1528
524,1529
329,1530
1:15 PM,1531
217,1532
11:06 AM,1533
4:24 PM,1534
1791,1535
902,1536
386,1537
36,1538
2436,1539
622,1540
780,1541
738,1542
1192,1543
1544,1544
CO-1088-CLE-IAH,1545
171,1546
1720,1547
400,1548
1203,1549
2:10 PM,1550
1462,1551
827,1552
2308,1553
948,1554
66,1555
750,1556
1539,1557
651,1558
310,1559
836,1560
417,1561
1231,1562
6:07 AM,1563
1565,1564
387,1565
5:38 PM,1566
923,1567
6:25 PM,1568
3:12 PM,1569
1624,1570
366,1571
2267,1572
78,1573
555,1574
2247,1575
227,1576
766,1577
2391,1578
990,1579
150,1580
1386,1581
1801,1582
222,1583
1144,1584
2043,1585
2336,1586
2410,1587
6:30 PM,1588
1575,1589
12:42 PM,1590
1162,1591
8:23 PM,1592
1306,1593
1220,1594
1091,1595
1628,1596
2081,1597
1716,1598
2345,1599
10:20 AM,1600
1356,1601
12:12 PM,1602
742,1603
7:10 PM,1604
1888,1605
1643,1606
1958,1607
274,1608
880,1609
719,1610
710,1611
720,1612
1432,1613
2102,1614
7:17 AM,1615
223,1616
1951,1617
111,1618
5:21 AM,1619
1589,1620
2248,1621
2280,1622
11:16 AM,1623
4:57 PM,1624
874,1625
1705,1626
2437,1627
2351,1628
772,1629
509,1630
578,1631
506,1632
721,1633
1896,1634
2271,1635
1240,1636
1283,1637
826,1638
1772,1639
893,1640
UA-2704-DTW-PHX,1641
899,1642
2368,1643
1459,1644
1079,1645
1937,1646
1374,1647
1689,1648
1773,1649
39,1650
1171,1651
70,1652
1609,1653
8:33 AM,1654
455,1655
1649,1656
2009,1657
6:19 PM,1658
CO-4888-IAH-DAL,1659
883,1660
191,1661
UA-2726-FLL-PHL,1662
615,1663
1032,1664
12:58 AM,1665
736,1666
1876,1667
80,1668
2086,1669
2128,1670
2240,1671
6:17 PM,1672
1992,1673
2122,1674
5:34 PM,1675
1839,1676
612,1677
2033,1678
864,1679
978,1680
811,1681
384,1682
12:19 AM,1683
9:57 AM,1684
1450,1685
802,1686
61,1687
2277,1688
1500,1689
525,1690
1058,1691
1823,1692
1436,1693
2427,1694
1055,1695
1487,1696
1066,1697
77,1698
1336,1699
AA-2050-ORD-MIA,1700
1729,1701
1483,1702
1953,1703
1543,1704
933,1705
2093,1706
2406,1707
331,1708
5:09 PM,1709
352,1710
2002,1711
845,1712
454,1713
1263,1714
487,1715
679,1716
259,1717
1015,1718
6:40 PM,1719
1001,1720
9:47 PM,1721
1264,1722
1688,1723
3:21 PM,1724
6:35 PM,1725
517,1726
785,1727
1212,1728
1272,1729
11:20 AM,1730
264,1731
2026,1732
UA-843-LAX-ORD,1733
1537,1734
425,1735
167,1736
838,1737
134,1738
1108,1739
2042,1740
4:20 PM,1741
7:25 AM,1742
1133,1743
9:11 AM,1744
2260,1745
2374,1746
9:52 PM,1747
1:09 PM,1748
1902,1749
1226,1750
7:53 PM,1751
3:28 PM,1752
6:55 AM,1753
AA-484-DFW-MIA,1754
1541,1755
2418,1756
975,1757
1934,1758
1753,1759
23,1760
211,1761
569,1762
1302,1763
920,1764
683,1765
40,1766
Not Available,1767
232,1768
10:12 AM,1769
208,1770
834,1771
1319,1772
1887,1773
374,1774
218,1775
917,1776
407,1777
12:41 PM,1778
1521,1779
3:38 PM,1780
1307,1781
789,1782
981,1783
360,1784
627,1785
632,1786
5:59 AM,1787
1508,1788
773,1789
1443,1790
2265,1791
483,1792
988,1793
1193,1794
42,1795
334,1796
784,1797
142,1798
935,1799
930,1800
1372,1801
1503,1802
1585,1803
1219,1804
3:30 PM,1805
1804,1806
1881,1807
786,1808
319,1809
1859,1810
8:04 AM,1811
133,1812
350,1813
806,1814
1198,1815
1893,1816
301,1817
8:40 AM,1818
2246,1819
662,1820
2032,1821
1034,1822
1038,1823
2209,1824
2148,1825
1427,1826
1525,1827
118,1828
3:04 PM,1829
574,1830
681,1831
1364,1832
316,1833
1742,1834
868,1835
1777,1836
934,1837
1024,1838
957,1839
1412,1840
804,1841
2307,1842
778,1843
168,1844
2159,1845
1383,1846
777,1847
7:41 AM,1848
658,1849
1063,1850
1:23 PM,1851
1183,1852
176,1853
2347,1854
552,1855
2011-12-01 3:29 PM (Estimated runway,1856
664,1857
463,1858
1502,1859
1831,1860
2008,1861
9:39 AM,1862
1672,1863
2145,1864
5:56 AM,1865
1598,1866
2393,1867
1884,1868
1912,1869
2380,1870
1627,1871
8:12 AM,1872
94,1873
12:55 PM,1874
1242,1875
Dec 02 - Not Available,1876
1582,1877
11:39 AM,1878
733,1879
2048,1880
2075,1881
2397,1882
2428,1883
1787,1884
1814,1885
1941,1886
419,1887
192,1888
1431,1889
2169,1890
2219,1891
2162,1892
2291,1893
1384,1894
2188,1895
358,1896
1440,1897
2297,1898
610,1899
967,1900
305,1901
1331,1902
2156,1903
886,1904
1177,1905
676,1906
1106,1907
200,1908
2321,1909
500,1910
1850,1911
1274,1912
1408,1913
1341,1914
1681,1915
1871,1916
9:29 AM,1917
413,1918
6:50 AM,1919
1523,1920
6,1921
678,1922
336,1923
10:54 AM,1924
AA-3823-LAX-DEN,1925
1134,1926
1698,1927
7:14 AM,1928
1743,1929
1652,1930
1385,1931
5:23 AM,1932
7:50 AM,1933
1615,1934
1281,1935
1377,1936
1413,1937
1165,1938
2095,1939
897,1940
807,1941
2158,1942
2309,1943
290,1944
206,1945
295,1946
489,1947
1933,1948
12:41 AM,1949
180,1950
5:42 PM,1951
1768,1952
1858,1953
1414,1954
1948,1955
8:39 PM,1956
2387,1957
2432,1958
593,1959
832,1960
979,1961
354,1962
8:26 PM,1963
1524,1964
1708,1965
1988,1966
1402,1967
6:17 AM,1968
1551,1969
2439,1970
2091,1971
1033,1972
2056,1973
216,1974
9:14 AM,1975
561,1976
2196,1977
2315,1978
1594,1979
1025,1980
1128,1981
449,1982
1208,1983
596,1984
922,1985
1176,1986
1410,1987
Dec 01 - Not Available,1988
1468,1989
2,1990
1843,1991
2131,1992
AA-1544-SAN-ORD,1993
3,1994
321,1995
1350,1996
365,1997
537,1998
1330,1999
1435,2000
5:00 PM,2001
2191,2002
1277,2003
1327,2004
UA-2945-PHL-CLT,2005
2223,2006
1333,2007
1638,2008
456,2009
1124,2010
21,2011
640,2012
711,2013
1163,2014
431,2015
907,2016
2325,2017
626,2018
1191,2019
81,2020
1184,2021
1905,2022
536,2023
1512,2024
2078,2025
921,2026
8:43 PM,2027
1707,2028
10:43 AM,2029
1506,2030
1808,2031
2:46 PM,2032
1358,2033
204,2034
2070,2035
1448,2036
6:15 PM,2037
313,2038
1069,2039
1857,2040
320,2041
2227,2042
1449,2043
844,2044
95,2045
2060,2046
3:16 PM,2047
51,2048
977,2049
308,2050
1518,2051
11:02 AM,2052
706,2053
895,2054
2443,2055
672,2056
712,2057
2:44 PM,2058
1737,2059
1770,2060
1076,2061
731,2062
1908,2063
684,2064
1104,2065
3:27 PM,2066
747,2067
392,2068
1882,2069
140,2070
629,2071
829,2072
1574,2073
1447,2074
1334,2075
1522,2076
1472,2077
1828,2078
3:17 PM,2079
8:35 AM,2080
732,2081
144,2082
572,2083
13,2084
1344,2085
2050,2086
9:20 PM,2087
2383,2088
1291,2089
4:23 PM,2090
1347,2091
1913,2092
1802,2093
14,2094
1064,2095
623,2096
1692,2097
2057,2098
2403,2099
543,2100
529,2101
1071,2102
55,2103
2242,2104
293,2105
AA-59-JFK-SFO,2106
UA-37-EDI-EWR,2107
15,2108
2:52 PM,2109
AA-3859-IAH-ORD,2110
1150,2111
135,2112
2155,2113
526,2114
1021,2115
1222,2116
2222,2117
64,2118
870,2119
48,2120
245,2121
1173,2122
8:25 PM,2123
507,2124
1197,2125
5:42 AM,2126
AA-1221-MCO-ORD,2127
631,2128
2150,2129
8:53 PM,2130
83,2131
1292,2132
2359,2133
235,2134
183,2135
1257,2136
4:52 PM,2137
986,2138
1599,2139
306,2140
2379,2141
2317,2142
2343,2143
1:41 PM,2144
2415,2145
781,2146
5:26 PM,2147
939,2148
647,2149
379,2150
10:39 PM,2151
101,2152
943,2153
198,2154
776,2155
549,2156
4:16 PM,2157
1990,2158
637,2159
1233,2160
AA-1733-ORD-PHX,2161
1378,2162
2018,2163
4:56 PM,2164
10:28 PM,2165
1527,2166
705,2167
1430,2168
2339,2169
494,2170
1:45 PM,2171
754,2172
762,2173
2065,2174
501,2175
2423,2176
68,2177
6:28 PM,2178
488,2179
2052,2180
1897,2181
32,2182
370,2183
493,2184
1265,2185
1047,2186
2025,2187
10:29 AM,2188
2352,2189
585,2190
2332,2191
1485,2192
AA-3468-CVG-MIA,2193
11:27 AM,2194
2365,2195
50,2196
164,2197
10:45 AM,2198
962,2199
523,2200
1157,2201
1961,2202
161,2203
239,2204
215,2205
876,2206
12:01 AM,2207
1417,2208
2079,2209
7:59 AM,2210
2245,2211
158,2212
8:07 AM,2213
2022,2214
1618,2215
1293,2216
1861,2217
8:49 AM,2218
982,2219
2389,2220
1757,2221
833,2222
913,2223
5:22 PM,2224
AA-3786-IAH-ORD,2225
1648,2226
1:20 PM,2227
739,2228
1446,2229
325,2230
624,2231
1622,2232
1568,2233
166,2234
6:36 PM,2235
12:02 PM,2236
685,2237
1626,2238
1454,2239
1640,2240
1630,2241
1:50 PM,2242
583,2243
187,2244
2090,2245
1205,2246
3:19 PM,2247
1009,2248
1794,2249
1289,2250
1397,2251
1012,2252
12:11 AM,2253
1404,2254
5:27 PM,2255
1315,2256
11:26 AM,2257
1371,2258
1168,2259
1398,2260
2353,2261
1597,2262
6:23 PM,2263
7:32 AM,2264
