"Peter M. Chen, Wee Teck Ng",203
"Luis Gravano, Anthony Tomasic, Hector Garcia-Molina",204
Distributed Top-K Monitoring,205
"Donald Kossmann, Michael J. Carey",206
"Renée J. Miller, Anastasios Kementsietsidis, Marcelo Arenas",207
"Betty Salzberg, David B. Lomet, Georgios Evangelidis",208
"Konrad Schwarz, eva Kühn, Thomas Tschernko",209
Structured Document Storage and Refined Declarative and Navigational Access Mechanisms in HyperStorM,210
"Kaushik Chakrabarti, Sharad Mehrotra",211
Online dynamic reordering,212
Efficiently publishing relational data as XML documents,213
Secure Bufering in Firm Real-Time Database Systems,214
DBSim: A Simulation Tool for Predicting Database Performance,215
Density Biased Sampling: An Improved Method for Data Mining and Clustering,216
To Table or Not to Table: a Hypertabular Answer,217
"Eric Simon, Esther Pacitti",218
"Tomasz Imielinski, Daniel Barbará",219
A New Join Algorithm,220
"Johann Christoph Freytag, Felix Naumann, Ulf Leser",221
On the computation of relational view complements,222
"Thomas Eiter, V. S. Subrahmanian, Thomas Lukasiewicz, James J. Lu",223
"Peter A. Boncz, Stefan Manegold, Martin L. Kersten",224
"Jun Zhang, Dimitris Papadias, Manli Zhu, Yufei Tao, Dik Lun Lee",225
"Divesh Srivastava, Nick Koudas",226
Author Index,227
"Carlo Combi, Giuseppe Pozzi",228
"Nick Bassiliades, Ioannis P. Vlahavas",229
Exploratory Mining and Pruning Optimizations of Constrained Association Rules,230
"Ouri Wolfson, S. A. M. Makki, Kia Makki, Charles E. Perkins, Birgitta König-Ries, Peter L. Reiher, Niki Pissinou, Peter Scheuermann, Jari Veijalainen",231
Composing XSL Transformations with XML Publishing Views,232
From Nested-Loop to Join Queries in OODB,233
Ontologies: A Silver Bullet for Knowledge Management and Electronic Commerce - Book Review,234
"Simonas Saltenis, Christian S. Jensen, Giedrius Slivinskas, Rasa Bliujute",235
A Region Splitting Strategy for Physical Database Design of Multidimensional File Organizations,236
Database Architecture Optimized for the New Bottleneck: Memory Access,237
The OASIS Multidatabase Prototype,238
"Shivnath Babu, Rajeev Rastogi, Minos N. Garofalakis",239
Optimization Techniques for Queries with Expensive Methods,240
"Yufei Tao, Dimitris Papadias",241
GlOSS: Text-Source Discovery over the Internet,242
Approximating Multi-Dimensional Aggregate Range Queries over Real Attributes,243
CURE: An Efficient Clustering Algorithm for Large Databases,244
"Babak Hamidzadeh, Kamalakar Karlapalem, Qing Li, Chung-Dak Shum, Dik Lun Lee, Frederick H. Lochovsky, Beat Wüthrich, Alex Chia-Yee Kean, Pamela Drew",245
A Predicate-based Caching Scheme for Client-Server Database Architectures,246
Distributed Hypertext Resource Discovery Through Examples,247
"Yixin Ruan, Zhiyong Huang, Kian-Lee Tan, Jason Chionh, Lidan Shou",248
Factorizing Complex Predicates in Queries to Exploit Indexes,249
The Propel Distributed Services Platform,250
Practical Issues with Commercial Use of Federated Databases,251
"Norio Katayama, Shin'ichi Satoh",252
On Efficiently Implementing SchemaSQL on an SQL Database System,253
"PowerBookmarks: A System for Personalizable Web Information Organization, Sharing, and Management",254
"Rajeev Motwani, Sergey Brin, Craig Silverstein",255
"Peter Scheuermann, Radek Vingralek, Junho Shim",256
"Michèle Cart, Claire Morpain, Jean-François Pons, Jean Ferrié",257
"George M. Mohay, M. Corney, A. Anderson, Olivier Y. de Vel",258
Infosphere Project: System Support for Information Flow Applications,259
Small Materialized Aggregates: A Light Weight Index Structure for Data Warehousing,260
"Vijay Atluri, Anupam Joshi, Yelena Yesha",261
Resource Scheduling in Enhanced Pay-Per-View Continuous Media Databases,262
Jeff Sidell,263
"Andrew Eisenberg, Jim Melton",264
Using Metadata for the Intelligent Browsing of Structured Media Objects,265
"Shashi K. Gadia, Christian S. Jensen, Patrick J. Hayes, Ramez Elmasri, Sushil Jajodia, James Clifford",266
"David Gibson, Jon M. Kleinberg, Prabhakar Raghavan",267
OminiSearch: A Method for Searching Dynamic Content on the Web,268
CQ: A Personalized Update Monitoring Toolkit,269
An Introduction to Remy's Fast Polymorphic Record Projection,270
The Database Research Group at ETH Zurich,271
MQSeries and CICS Link for Lotus Notes,272
Christian Böhm,273
Reusing Invariants: A New Strategy for Correlated Queries,274
Karl-Heinz Hess,275
"Jörg Sander, Hans-Peter Kriegel, Peer Kröger, Markus M. Breunig",276
"Latha S. Colby, Kenneth A. Ross, Akira Kawaguchi, Daniel F. Lieuwen, Inderpal Singh Mumick",277
Objects and SQL: Strange Relations? Panel,278
A cost model for query processing in high dimensional data spaces,279
Geoffrey C. Bowker,280
"Karl Aberer, Xiaoya Yang, Klemens Böhm, Erich J. Neuhold",281
RETINA: A REal-time TraffIc NAvigation System,282
"Alberto O. Mendelzon, John Keenleyside, Denilson Barbosa, Kelly A. Lyons",283
A Consensus Glossary of Temporal Database Concepts,284
"Richard Sidle, Wolfgang Lehner, Hamid Pirahesh, Roberta Cochrane",285
"François Llirbat, Françoise Fabret, Eric Simon",286
Ugur Çetintemel,287
Data Modelling in the Large,288
"S. Muthukrishnan, Flip Korn",289
XPERANTO: Middleware for Publishing Object-Relational Data as XML Documents,290
Automatic Segmentation of Text into Structured Records,291
Enabling Dynamic Content Caching for Database-Driven Web Sites,292
Middle-tier database caching for e-business,293
A General Solution of the n-dimensional B-tree Problem,294
Database Research at Arizona State University,295
Capability Based Mediation in TSIMMIS,296
"P. P. S. Narayan, S. Sudarshan, S. Gogate, J. Miller, Abraham Silberschatz, C. Gupta, Jerry Baulier, M. Wilder, Henry F. Korth, Peter McIlroy, S. Haldar, S. Seshadri, Philip Bohannon, C. Wei, A. Khivesera, S. Joshi, Rajeev Rastogi, M. Nemeth",297
Index Structures for Selective Dissemination of Information Under the Boolean Model,298
Why I Like Working in Academia,299
MineSet(tm): A System for High-End Data Mining and Visualization,300
STRUDEL: A Web-site Management System,301
"Ling Liu, Eduardo Delgado Assad, Calton Pu, Renato Fileto, Claudia Bauzer Medeiros",302
"Kenneth A. Ross, Françoise Fabret, François Llirbat, João Pereira, Hans-Arno Jacobsen, Dennis Shasha",303
Spatial Data Management for Computer Aided Design,304
"Gottfried Vossen, Richard McClatchey",305
The Software Information Base: A Server for Reuse,306
"Sharad Mehrotra, Kaushik Chakrabarti",307
Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,308
Towards an Infrastructure for Temporal Databases: Report of an Invitational ARPA/NSF Workshop,309
The Long-Term Preservation of Authentic Electronic Records,310
DNA-Miner: A System Prototype for Mining DNA Sequences,311
"Yufei Tao, Jun Zhang, Dimitris Papadias",312
"Tak W. Yan, Hector Garcia-Molina",313
"Claude Delobel, Sophie Cluet, Sihem Amer-Yahia",314
Formal Query Languages for Secure Relational Databases,315
"Manfred A. Jeusfeld, Ling Feng, Jeroen Hoppenbrouwers",316
"S. Viswanathan, B. R. Badrinath, Tomasz Imielinski",317
"Yiu-Kai Ng, Y. S. Jiang, David W. Embley",318
"Venky Harinarayan, Dallan Quass, Ashish Gupta",319
Scientific Journals: Extinction or Explosion? (Panel),320
"Daniel S. Weld, Alon Y. Levy, Marc Friedman, Zachary G. Ives, Daniela Florescu",321
Towards Automated Performance Tuning for Complex Workloads,322
Daniel Barbará,323
Supporting efficient multimedia database exploration,324
Tail Recursion Elimination in Deductive Databases,325
Query Evaluation in Deductive Databases with Alternating Fixpoint Semantics,326
Daytona And The Fourth-Generation Language Cymbal,327
"K. Bernhard Schiefer, Fred Koo, T. Y. Cliff Leung, Linqi Liu, Jarek Gryz, Xiaoyan Qian, Qi Cheng",328
"Ethan L. Miller, Theodore Johnson",329
"Kun-Lung Wu, Philip S. Yu, James Z. Teng, Jen-Yao Chung",330
Weidong Chen,331
An algebraic approach to static analysis of active database rules,332
"Hanan Samet, Erik G. Hoel",333
"Hanuma Kodavalla, Nagavamsi Ponnekanti",334
"Joseph M. Hellerstein, Jeffrey F. Naughton",335
Sherri Kennamer,336
Exposing undergraduate students to database system internals,337
GraphDB: Modeling and Querying Graphs in Databases,338
"Peter M. G. Apers, Stefano Ceri, Richard T. Snodgrass",339
Hannes Spintzik,340
An Execution Model for Limited Ambiguity Rules and Its Application to Derived Data Update,341
Karl Aberer,342
Join Queries with External Text Sources: Execution and Optimization Techniques,343
"Jen-Wen Ding, Yueh-Min Huang, Shiao-Li Tsao",344
"Jeffrey F. Naughton, Minos N. Garofalakis, Kenneth A. Ross",345
"John S. Keen, William J. Dally",346
View Management in Multimedia Databases,347
SERFing the Web: Web Site Management Made Easy,348
"Very Large Databases: How Large, How Different?",349
WaveCluster: A Multi-Resolution Clustering Approach for Very Large Spatial Databases,350
"Fast Similarity Search in the Presence of Noise, Scaling, and Translation in Time-Series Databases",351
"Kenneth A. Ross, Damianos Chatziantoniou",352
Integrating and customizing heterogeneous e-commerce applications,353
"Yannis Theodoridis, Alexandros Nanopoulos, Yannis Manolopoulos",354
Energy and rate based MAC protocol for wireless sensor networks,355
Semantic Heterogeneity Resolution in Federated Databases by Metadata Implantation and Stepwise Evolution,356
Rosa Meo,357
"The ClustRa Telecom Database: High Availability, High Throughput, and Real-Time Response",358
SEMCOG: An Object-based Image Retrieval System and Its Visual Query Interface,359
"Takeshi Tokuyama, Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita",360
"Peter J. Haas, Jeffrey F. Naughton, Gang Luo, Curt Ellmann",361
Serge Novaretti,362
"Paolo Ciaccia, Florian Waas, Ilaria Bartolini",363
nD-SQL: A Multi-Dimensional Language for Interoperability and OLAP,364
KRDB '98: The 5th International Workshop on Knowledge Representation Meets Databases,365
"A Distributed Scientific Data Archive Using the Web, XML and SQL/MED",366
Efficient Concurrency Control in Multidimensional Access Methods,367
Index Research: Forest or Trees? (Panel Abstract),368
Java Support for Data-Intensive Systems: Experiences Building the Telegraph Dataflow System,369
"H. Olivie, R. Maelbrancke",370
A Taxonomy for Secure Object-Oriented Databases,371
"Yuan Wang, Feng Tian, David J. DeWitt, Jianjun Chen",372
Warren Sterling,373
Indexing Multiple Sets,374
"Michael J. Carey, Markos Zaharioudakis, Michael J. Franklin",375
Amalgamating Knowledge Bases,376
"Martin van den Berg, Soumen Chakrabarti, Byron Dom",377
COUGAR: the network is the database,378
Multimedia streaming in large-scale sensor networks with mobile swarms,379
"Vincent Oria, Benjamin Bin Yao, Shu Lin, Paul Iglinski, M. Tamer Özsu",380
"Klaus R. Dittrich, Dirk Jonscher",381
Integrating Replacement Policies in StorM: An Extensible Approach,382
"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",383
"Donko Donjerkovic, Raghu Ramakrishnan",384
Research issues for data communication in mobile ad-hoc network database systems,385
Disseminating Updates on Broadcast Disks,386
"Kevin Chen-Chuan Chang, Seung-won Hwang",387
"Hakan Hacigümüs, Chen Li, Sharad Mehrotra, Balakrishna R. Iyer",388
ADAM: A Testbed for Exploring the Use of Data Mining in Intrusion Detection,389
Loading a Cache with Query Results,390
Winnowing: Local Algorithms for Document Fingerprinting,391
"Arnaud Sahuguet, Raman Chandrasekar, Zoé Lacroix",392
Coalescing in Temporal Databases,393
Exploratory Mining via Constrained Frequent Set Queries,394
Scientific OLAP for the Biotech Domain,395
Towards an Effective Calculus for Object Query Languages,396
"Donald R. Slutz, Jim Gray, Tom Barclay",397
DBMiner: Interactive Mining of Multiple-Level Knowledge in Relational Databases,398
"Jiawei Han, Yongjian Fu",399
Semantic integrity support in SQL: 1999 and commercial (object-)relational database management systems,400
"César A. Galindo-Legaria, Martin L. Kersten, Arjan Pellenkoft",401
The New Middleware,402
Why Decision Support Fails and How To Fix It,403
Extracting Structured Data from Web Pages,404
Optimal Multi-Step k-Nearest Neighbor Search,405
"Nesime Tatbul, Daniel J. Abadi, C. Erwin, Anurag Maskey, Mitch Cherniack, Alex Rasin, Christian Convey, A. Singer, Eduardo F. Galvez, R. Yan, Ugur Çetintemel, Ying Xing, Stanley B. Zdonik, Michael Stonebraker, Donald Carney, M. Hatoun",406
SHORE: Combining the Best Features of OODBMS and File Systems,407
"Ashish Gupta, Inderpal Singh Mumick, Kenneth A. Ross",408
Secure Buffering in Firm Real-Time Database Systems,409
"Roy Goldman, Jennifer Widom",410
Distributed query evaluation on semistructured data,411
"Alistair N. Dunlop, Jasmin L. Wason, Denis A. Nicole, Mark Papiani",412
"S. Sudarshan, Prasan Roy, Abraham Silberschatz, S. Seshadri, Srinivas Ashwin",413
Closest Pair Queries in Spatial Databases,414
"Guido Moerkotte, Sven Helmer",415
"Helen J. Wang, Peter J. Haas, Joseph M. Hellerstein",416
On Views and XML,417
New Programs at DARPA and NSF,418
Opportunities in Information Management and Assurance,419
"Robert Marek, Erhard Rahm",420
How to Modify SQL Queries in Order to Guarantee Sure Answers,421
The Impact of Technology on Commercial Transaction Processing,422
Agent-Based Semantic Interoperability in InfoSleuth,423
Cost-Based Optimization for Magic: Algebra and Implementation,424
"S. Sudarshan, Divesh Srivastava, Raghu Ramakrishnan, Jeffrey F. Naughton",425
The Role of Integrity Constraints in Database Interoperation,426
NeuroRule: A Connectionist Approach to Data Mining,427
A model for compound type changes encountered in schema evolution,428
Temporal Aggregation in Active Database Rules,429
Florida International University High Performance Database Research Center,430
"Roberta Cochrane, Hamid Pirahesh, Nelson Mendonça Mattos",431
TIGUKAT: A Uniform Behavioral Objectbase Management System,432
Chaitanya K. Baru,433
"Hartmut Liefke, Dan Suciu",434
"John M. Tyler, Kosmas Karadimitriou",435
An Orthogonally Persistent Java,436
Response to A Close Look at the IFO Data Model,437
Rainbow: Distributed Database System for Classroom Education and Experimental Research,438
"Witold Litwin, Marie-Anne Neimat, Donovan A. Schneider",439
"Kyuseok Shim, Sridhar Ramaswamy, Rajeev Rastogi",440
"Alexander Hinneburg, Daniel A. Keim",441
"Julie Basu, Arthur M. Keller",442
Scientific Data Repositories: Designing for a Moving Target,443
Constructing the Next 100 Database Management Systems,444
ACT-NET - The Active Database Management System Manifesto: A Rulebase of ADBMS Features,445
"Yannis Papakonstantinou, Vagelis Hristidis, Nick Koudas",446
Lineage Tracing for General Data Warehouse Transformations,447
Hamid Pirahesh,448
Handling Very Large Databases with Informix Extended Parallel Server,449
"Betty Salzberg, Chendong Zou",450
Ralf Hartmut Güting,451
"Yue Huang, Yandong Cai, Yongjian Fu, Nick Cercone, Jiawei Han",452
Jiawei Han,453
DataSplash,454
Model-Based Information Integration in a Neuroscience Mediator System,455
An Overview of Repository Technology,456
"Motomichi Toyama, Yoko Maeda",457
Efficient Resumption of Interrupted Warehouse Loads,458
Laurent Vieille,459
Indexing Images in Oracle8i,460
Much Ado About Shared-Nothing,461
Building Scalable Internet Applications with Oracle8i Server,462
An XML-based Wrapper Generator for Web Information Extraction,463
XL: a platform for web services,464
The BUCKY Object-Relational Benchmark (Experience Paper),465
"Daniel J. Rosenkrantz, Nick Koudas, Dan Suciu, Peter Scheuermann, Rajeev Rastogi, Jiawei Han, Kenneth A. Ross",466
"Daniel S. Weld, Alon Y. Halevy, Denise Draper",467
Indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,468
Schema Mapping as Query Discovery,469
Mining Surprising Patterns Using Temporal Description Length,470
Languages for Multi-database Interoperability,471
A Layered Architecture for Querying Dynamic Web Content,472
A Formal Perspective on the View Selection Problem,473
Random Sampling Techniques for Space Efficient Online Computation of Order Statistics of Large Datasets,474
"Zahir Tari, Stefano Spaccapietra, John Stokes",475
Hypergraph Based Reorderings of Outer Join Queries with Complex Predicates,476
A template model for multidimensional inter-transactional association rules,477
Daniel J. Dietterich,478
SPRINT: A Scalable Parallel Classifier for Data Mining,479
Cost Based Query Scrambling for Initial Delays,480
A. R. Dasgupta,481
"Peter Dadam, Wolfgang Klas",482
A Data Mining Application: Customes Retention at the Port of Singapore Authority (PSA),483
"Timothy Griffin, Bharat Kumar",484
