Simultaneous optimization and evaluation of multiple dimensional queries,75
"Vincent Oria, M. Tamer &#214;zsu, Paul J. Iglinski, Shu Lin, Bin Yao",76
"Anastasios Kementsietsidis, Marcelo Arenas, Ren&#233;e J. Miller",77
Aris Ouksel,78
"Transactional information systems: theory, algorithms, and the practice of concurrency control and recovery",79
&#214;zg&#252;r Ulusoy,80
Dissemination of dynamic data,81
Partition selection policies in object database garbage collection,82
Crawling the Hidden Web,83
2001,84
Data Mining in the Bioinformatics Domain,85
Susan Malaika,86
Maximizing Buffer and Disk Utilizations for News On-Demand,87
nD-SQL: A Multi-Dimensional Language for Interoperability and OLAP,88
"Paolo Atzeni, Giansalvatore Mecca, Paolo Merialdo",89
"R. L. Grossman, D. Hanley, X. Qin",90
Guest Editorial,91
"Matthias Jarke, Thomas List, J&#246;rg K&#246;ller",92
"Tian Zhang, Raghu Ramakrishnan, Miron Livny",93
Richard Thomas Snodgrass,94
"Ouri Wolfson, Prasad Sistla, Son Dao, Kailash Narayanan, Ramya Raj",95
High Level Indexing of User-Defined Types,96
Database research at Arizona State University,97
Clustering Techniques for Minimizing External Path Length,98
Networked Data Management Design Points,99
"Ashraf Aboulnaga, Alaa R. Alameldeen, Jeffrey F. Naughton",100
"Like Gao, X. Sean Wang",101
MineSet(tm): A System for High-End Data Mining and Visualization,102
"Serge Abiteboul, Angela Bonifati, Gr&#233;gory Cob&#233;na, Ioana Manolescu, Tova Milo",103
"Mihnea Andrei, Patrick Valduriez",104
Mining Deviants in a Time Series Database,105
Heraclitus: elevating deltas to be first-class citizens in a database programming language,106
Dynamic Load Balancing in Hierarchical Parallel Database Systems,107
"Chaitan Baru, Amarnath Gupta, Bertram Lud&#228;scher, Richard Marciano, Yannis Papakonstantinou, Pavel Velikhov, Vincent Chu",108
Mind your vocabulary: query mapping across heterogeneous information sources,109
"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002",110
"Todd Anderson, Yuri Breitbart, Henry F. Korth, Avishai Wool",111
"Building a scaleable geo-spatial DBMS: technology, implementation, and evaluation",112
XPRESS: a queriable compression for XML data,113
M. Moni,114
"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry",115
"Rafael Alonso, Yuh-Lin Chang, Liviu Iftode, V. S. Mani",116
Dirk D&#252;llmann,117
"Roger S. Barga, Calton Pu",118
"G. M. Bryan, W. E. Moore, B. J. Curry, K. W. Lodge, J. Geyer",119
"Brian Babcock, Shivnath Babu, Rajeev Motwani, Mayur Datar",120
"Peter Buneman, Atsushi Ohori",121
"Stephen Blott, Lukas Relly, Hans-J&#246;rg Schek",122
NiagaraCQ: a scalable continuous query system for Internet databases,123
A predicate-based caching scheme for client-server database architectures,124
A goal-driven auto-configuration tool for the distributed workflow management system mentorlite,125
Is GUI programming a database research problem?,126
"Zhiyuan Chen, Johannes Gehrke, Flip Korn",127
"Lucian Popa, Alin Deutsch, Arnaud Sahuguet, Val Tannen",128
An aspect of query optimization in multidatabase systems,129
Daniel S. Whelan,130
"Ramesh Jain, Arun Hampapur",131
Dynamic itemset counting and implication rules for market basket data,132
Oracle Rdb's record caching model,133
"Bradley F. Burton, Victor W. Marek",134
Advances in real-time database systems research,135
"Marcin Skubiszewski, Patrick Valduriez",136
Binding Propagation in Disjunctive Databases,137
"Peter Triantafillou, Thomas Papadakis",138
OODB indexing by class-division,139
Cost-based query scrambling for initial delays,140
U&#287;ur &#199;etintemel,141
"Luis Gravano, H&#233;ctor Garc&#237;a-Molina, Anthony Tomasic",142
"Sang H. Son, Rasikan David, Bhavani Thuraisingham",143
Synthesis of extended transaction models using ACTA,144
The Montage extensible DataBlade architecture,145
"Anastassia Ailamaki, David J. DeWitt, Mark D. Hill",146
"Claire Morpain, Mich&#233;le Cart, Jean Ferri&#233;, Jean-Fran&#231;ois Pons",147
"Erik Riedel, Christos Faloutsos, Gregory R. Ganger, David F. Nagle",148
Indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,149
CORPORATE National Technical Univ. of Athens,150
"Michael J. Carey, Donald D. Chamberlin, Srinivasa Narayanan, Bennet Vance, Doug Doole, Serge Rielau, Richard Swagerman, Nelson Mendon&#231;a Mattos",151
"Donald Kossmann, Konrad Stocker",152
"Christopher R. Palmer, Christos Faloutsos",153
"Peter Apers, Stefano Ceri, Richard Snodgrass",154
Storage and Retrieval of XML Data Using Relational Databases,155
Containment join size estimation: models and methods,156
Caching multidimensional queries using chunks,157
XML data management (panel session): go native or spruce up relational systems?,158
"Leejay Wu, Christos Faloutsos, Katia P. Sycara, Terry R. Payne",159
"Wolfgang May, Bertram Lud&#228;scher",160
"Brad Adelberg, Ben Kao, Hector Garcia-Molina",161
"Surajit Chaudhuri, Luis Gravano",162
"Vasilis Vassalos, Yannis Papakonstantinou",163
Reminiscences in influential papers,164
Estimating the Selectivity of XML Path Expressions for Internet Scale Applications,165
Efficient User-Adaptable Similarity Search in Large Multimedia Databases,166
ADAM: a testbed for exploring the use of data mining in intrusion detection,167
"Frank Ramsak, Volker Markl, Robert Fenk, Martin Zirkel, Klaus Elhardt, Rudolf Bayer",168
"Patrick Bosc, Amihai Motro, Gabriella Pasi",169
"Helena Galhardas, Daniela Florescu, Dennis Shasha, Eric Simon",170
"Sridhar Ramaswamy, Sameer Mahajan, Abraham Silberschatz",171
Fast joins using join indices,172
"Phillip B. Gibbons, Yossi Matias",173
"Jayen Vaghani, Kotagiri Ramamohanarao, David B. Kemp, Zoltan Somogyi, Peter J. Stuckey, Tim S. Leask, James Harland",174
Enhanced hypertext categorization using hyperlinks,175
Andreas Meier,176
"Jos&#233; Luis Ambite, Naveen Ashish, Greg Barish, Craig A. Knoblock, Steven Minton, Pragnesh J. Modi, Ion Muslea, Andrew Philpot, Sheila Tejada",177
Spatial joins using seeded trees,178
"Wen-Syan Li, Quoc Vu, Edward Chang, Divyakant Agrawal, Kyoji Hirata, Sougata Mukherjea, Yi-Leh Wu, Corey Bufi, Chen-Chuan Kevin Chang, Yoshinori Hara, Reiko Ito, Yutaka Kimura, Kezuyuki Shimazu, Yukiyoshi Saito",179
Effective page refresh policies for Web crawlers,180
"Francine Chen, Marti Hearst, Julian Kupiec, Jan Pedersen, Lynn Wilcox",181
Processing set expressions over continuous update streams,182
A simple algorithm for finding frequent elements in streams and bags,183
1996,184
"David Lomet, Mark Tuttle",185
"Nelson Mattos, Linda G. DeMichiel",186
A cost model for query processing in high dimensional data spaces,187
Efficiently Publishing Relational Data as XML Documents,188
Oracle8i Index-Organized Table and Its Application to New Domains,189
Wavelet synopses with error guarantees,190
Standards in practice,191
"Viswanath Poosala, Peter J. Haas, Yannis E. Ioannidis, Eugene J. Shekita",192
"Dimitris Papadias, Yufei Tao, Greg Fu, Bernhard Seeger",193
"Eugene Inseok Chong, Jagannathan Srinivasan, Souripriya Das, Chuck Freiwald, Aravind Yalamanchi, Mahesh Jagannath, Anh-Tuan Tran, Ramkumar Krishnan, Richard Jiang",194
"Arnaud Sahuguet, Fabien Azavant",195
Sumit Ganguly,196
"Alex Dekhtyar, Robert Ross, V. S. Subrahmanian",197
A new method for similarity indexing of market basket data,198
"Asit Dan, Philip S. Yu, Jen Yao Chung",199
CONTROL: continuous output and navigation technology with refinement on-line,200
Clustering categorical data: an approach based on dynamical systems,201
A unified framework for enforcing multiple access control policies,202
Formal aspects of concurrency control in long-duration transaction systems using the NT/PV model,203
"Sirish Chandrasekaran, Michael J. Franklin",204
Transaction chopping: algorithms and performance studies,205
"Diane L. Davison, Goetz Graefe",206
Capability based mediation in TSIMMIS,207
"Jochen van den Bercken, Jens-Peter Dittrich, Bernhard Seeger",208
SuperSQL: an extended SQL for database publishing and presentation,209
Design and implementation of advanced knowledge processing in the KBMS KRISYS,210
Data analysis and mining in the life sciences,211
"William I. Grosky, Farshad Fotouhi, Ishwar K. Sethi, Bogdan Capatina",212
"Qun Chen, Andrew Lim, Kian Win Ong",213
Parallel database systems 101,214
Lotus Development Corp.,215
An overview of data warehousing and OLAP technology,216
Approximate Query Processing: Taming the TeraBytes,217
"Ronald Fagin, Ravi Kumar, D. Sivakumar",218
Brad Adelberg,219
"Chee Yong Chan, Yannis E. Ioannidis",220
Evaluating Functional Joins Along Nested Reference Sets in Object-Relational and Object-Oriented Databases,221
"Flip Korn, Alexandros Labrinidis, Yannis Kotidis, Christos Faloutsos",222
"i3: intelligent, interactive investigation of OLAP data cubes",223
"Michael Rys, Moira C. Norrie, Hans-J&#246;rg Schek",224
Change detection in hierarchically structured information,225
"Carl Medsker, Margaret Christensen, Il-Yeol Song",226
Data Mining with optimized two-dimensional association rules,227
A probabilistic relational model and algebra,228
"Maurizio Panti, Luca Spalazzi, Alberto Giretti",229
Enabling dynamic content caching for database-driven web sites,230
"Isabel Cruz, Ashfaq Khokhar, Bing Liu, Prasad Sistla, Ouri Wolfson, Clement Yu",231
Algorithms for Mining Association Rules for Binary Segmentations of Huge Categorical Databases,232
The X-tree: An Index Structure for High-Dimensional Data,233
Quantifiable data mining using ratio rules,234
Preference formulas in relational queries,235
Jim Gray speaks out,236
"Data mining using two-dimensional optimized association rules: scheme, algorithms, and visualization",237
"Ulrich G&#252;ntzer, Wolf-Tilo Balke, Werner Kie&#223;ling",238
Donald R. Deutsch,239
"Samuel Madden, Michael J. Franklin, Joseph M. Hellerstein, Wei Hong",240
"A. Biliris, S. Dar, N. Gehani, H. V. Jagadish, K. Ramamritham",241
"Bin Li, Dennis Shasha",242
Enterprise Objects Framework: a second generation object-relational enabler,243
Report on second international workshop on advanced issues of E-commerce and Web-based information systems,244
Dale A. Stirling,245
"Lyman Do, Pamela Drew, Wei Jin, Vish Jumani, David Van Rossum",246
"Murali Venkatrao, Michael Pizzo",247
"Michael H. B&#246;hlen, Richard Thomas Snodgrass, Michael D. Soo",248
Gary Hallmark,249
"Eric Hughes, Roman Ginis, Bhavani M. Thuraisingham, Peter C. Krupp, John A. Maurer",250
The Impact of Global Clustering on Spatial Database Systems,251
"Anindya Datta, Kaushik Dutta, Helen Thomas, Debra VanderMeer,  Suresha, Krithi Ramamritham",252
XCache: a semantic caching system for XML queries,253
Database Architecture Optimized for the New Bottleneck: Memory Access,254
Adaptive parallel aggregation algorithms,255
Concurrency and recovery in generalized search trees,256
"Rakesh Agrawal, Ramakrishnan Srikant",257
"A. Kemper, G. Moerkotte, K. Peithner, M. Steinbrunn",258
"On building an infrastructure for mobile and wireless systems: report on the NSF workshop on an infrastructure for mobile and wireless systems, Oct. 15, 2001",259
"SungRan Cho, Sihem Amer-Yahia, Laks V. S. Lakshmanan, Divesh Srivastava",260
XSB as an efficient deductive database engine,261
"Svein-Olaf Hvasshovd, Svein Erik Bratsberg, &#216;ystein Torbj&#248;rnsen",262
Rondo: a programming platform for generic model management,263
William L. Gettys,264
"David Lomet, Roger Barga, Surajit Chaudhuri, Paul Larson, Vivek Narasayya",265
"Klemens B&#246;hm, Karl Aberer, Erich J. Neuhold, Xiaoya Yang",266
Answering queries with useful bindings,267
Rights protection for relational data,268
User-oriented smart-cache for the Web: what you seek is what you get!,269
Information Integration: The MOMIS Project Demonstration,270
OdeFS: A File System Interface to an Object-Oriented Database,271
A system for watermarking relational databases,272
An efficient method for checking object-oriented database schema correctness,273
Automated resolution of semantic heterogeneity in multidatabases,274
"Kristian Torp, Christian S. Jensen, Richard Thomas Snodgrass",275
"Design, Implementation, and Performance of the LHAM Log-Structured History Data Access Method",276
FileNet integrated document management database usage and issues,277
International Conference on Management of Data,278
SQL/MED: a status report,279
"Sumit Ganguly, Phillip B. Gibbons, Yossi Matias, Avi Silberschatz",280
Mining Multi-Dimensional Constrained Gradients in Data Cubes,281
"Arvind Arasu, Hector Garcia-Molina, Stanford University",282
"Erik Riedel, Garth A. Gibson, Christos Faloutsos",283
"Masahisa Tamura, Masaru Kitsuregawa",284
Nick Roussopoulos,285
"Veda C. Storey, Roger H. L. Chiang, Debabrata Dey, Robert C. Goldstein, Shankar Sudaresan",286
InfoHarness: a system for search and retrieval of heterogeneous information,287
"Richard M. Karp, Scott Shenker, Christos H. Papadimitriou",288
Michael Freeston,289
"Jo&#227;o B. D. Cabrera, Lundy Lewis, Raman K. Mehra",290
"Carlo Combi, Giuseppe Pozzi",291
Sequence query processing,292
"Ashraf Aboulnaga, Surajit Chaudhuri",293
"W. O'Connell, I. T. Ieong, D. Schrader, C. Watson, G. Au, A. Biliris, S. Choo, P. Colin, G. Linderman, E. Panagos, J. Wang, T. Walter",294
"Agents, trust, and information access on the semantic web",295
"Christian S. Jensen, David B. Lomet",296
Type-checking OQL queries in the ODMG type systems,297
The Algres testbed of CHIMERA: an active object-oriented database system,298
From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity,299
Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,300
"Manuel Rodr&#237;guez-Mart&#237;nez, Nick Roussopoulos",301
"Jim Melton, Andrew Eisenberg",302
Clustering Categorical Data: An Approach Based on Dynamical Systems,303
Intelligent access to heterogeneous information sources: report on the 4th workshop on knowledge representation meets databases,304
Improved histograms for selectivity estimation of range predicates,305
"Data-Driven, One-To-One Web Site Generation for Data-Intensive Applications",306
Research in information managment at Dublin City University,307
Wave-indices: indexing evolving databases,308
"Theodore Johnson, Laks V. S. Lakshmanan, Raymond T. Ng",309
"David J. Abel, Kerry Taylor, Dean Kun",310
Quality-driven Integration of Heterogenous Information Systems,311
Performance of Data-Parallel Spatial Operations,312
Delivering presentations from multimedia servers,313
"James Frew, Jeff Dozier",314
Eddies: continuously adaptive query processing,315
A Teradata content-based multimedia object manager for massively parallel architectures,316
"SQLJ Part 0, now known as SQL/OLB (Object-Language Bindings)",317
"Isabel F. Cruz, Kimberly M. James",318
SONAR: system for optimized numeric association rules,319
Integrating dynamically-fetched external information into a DBMS for semistructured data,320
"Surajit Chaudhuri, Umeshwar Dayal, Tak W. Yan",321
Online query processing: a tutorial,322
Comparing Hybrid Peer-to-Peer Systems,323
"Alexander Hinneburg, Daniel A. Keim",324
Efendi: federated database system of Cadlab,325
A Transaction Replication Scheme for a Replicated Database with Node Autonomy,326
Next generation database systems won't work without semantics! (panel),327
"Yuri Breitbart, Raghavan Komondoor, Rajeev Rastogi, S. Seshadri, Avi Silberschatz",328
Why and how to benchmark XML databases,329
Sherif Danish,330
Dynamic Multi-Resource Load Balancing in Parallel Database Systems,331
"Thin-Fong Tsuei, Allan N. Packer, Keng-Tai Ko",332
"Beng Chin Ooi, Yanfeng Shu, Kian-Lee Tan",333
"Jayant R. Haritsa, S. Seshadri",334
Decision Tables: Scalable Classification Exploring RDBMS Capabilities,335
Analysis of SIGMOD's co-authorship graph,336
Fr&#233;d&#233;ric Cuppens,337
A logical view of structured files,338
"Eliseo Clementini, Paolino Di Felice",339
Arbee L. P. Chen,340
"Florian Matthes, Joachim W. Schmidt",341
"R. Braumandl, J. Claussen, A. Kemper, D. Kossmann",342
Access path support for referential integrity in SQL2,343
Algebraic change propagation for semijoin and outerjoin queries,344
"Minos N. Garofalakis, Sridhar Ramaswamy, Rajeev Rastogi, Kyuseok Shim",345
"Review of Data on the Web: from relational to semistructured data and XML by Serge Abiteboul, Peter Buneman, and Dan Suciu. Morgan Kaufmann 1999.",346
Scientific Journals: Extinction or Explosion? (Panel),347
Unbundling active functionality,348
"Kaushik Chakrabarti, Eamonn Keogh, Sharad Mehrotra, Michael Pazzani",349
Supporting Incremental Join Queries on Ranked Inputs,350
Secure Buffering in Firm Real-Time Database Systems,351
Query previews for networked information systems: a case study with NASA environmental data,352
CORPORATE TimesTen Team,353
Architectures for Internal Web Services Deployment,354
SEMCOG: an object-based image retrieval system and its visual query interface,355
"Banu &#214;zden, Eran Gabber, Bruce Hillyer, Wee Teck Ng, Elizabeth A. M. Shriver, David J. DeWitt, Bruce Gordon, Jim Gray, John Wilkes",356
Akmal B. Chaudhri,357
"Johannes Gehrke, Raghu Ramakrishnan, Venkatesh Ganti",358
Walt Kohler,359
Issues in Developing Very Large Data Warehouses,360
"Sudhir G. Rao, Antonio Badia, Dirk van Gucht",361
Partition based spatial-merge join,362
Extraction of object-oriented structures from existing relational databases,363
"Sharma Chakravarthy, V. Krishnaprasad, Eman Anwar, S.-K. Kim",364
"Jason Tsong-Li Wang, Gung-Wei Chirn, Thomas G. Marr, Bruce Shapiro, Dennis Shasha, Kaizhong Zhang",365
Staggered striping in multimedia information systems,366
"Mohana K. Lakhamraju, Rajeev Rastogi, S. Seshadri, S. Sudarshan",367
Free parallel data mining,368
"Phillip A. Bernstein, Alon Y. Halevy, Rachel A. Pottinger",369
On Efficiently Implementing SchemaSQL on an SQL Database System,370
Parallelism and its price: a case study of nonstop SQL/MP,371
Instance-based attribute identification in database integration,372
"Ulrike Glavitsch, Peter Sch&#228;uble, Martin Wechsler",373
A Multidatabase System for Tracking and Retrieval of Financial Data,374
A Region Splitting Strategy for Physical Database Design of Multidimensional File Organizations,375
"Mark Papiani, Jasmin L. Wason, Alistair N. Dunlop, Denis A. Nicole",376
"J&#233;r&#244;me Darmont, Michel Schneider",377
Data Integration in the Large: The Challenge of Reuse,378
The Query Optimizer in Tandem's new ServerWare SQL Product,379
Umeshwar Dayal,380
Tavant System Architecture for Sell-side Channel Management,381
Goetz Graefe,382
"J. Baulier, P. Bohannon, S. Gogate, C. Gupta, S. Haldar",383
"Radek Vingralek, Yuri Breitbart, Gerhard Weikum",384
"Chan Man Kuok, Ada Fu, Man Hon Wong",385
Hierarchical Prefix Cubes for Range-Sum Queries,386
"M. Rafanelli, A. Bezenchek, L. Tininini",387
Special issue on persistent object systems,388
Anand Deshpande,389
"KianSing Ng, Huan Liu, HweeBong Kwah",390
Improving database design through the analysis of relationships,391
"Dick Tsur, Jeffrey D. Ullman, Serge Abiteboul, Chris Clifton, Rajeev Motwani, Svetlozar Nestorov, Arnon Rosenthal",392
Time-parameterized queries in spatio-temporal databases,393
"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",394
Storage Estimation for Multidimensional Aggregates in the Presence of Hierarchies,395
Cache Coherency in Oracle Parallel Server,396
Enhanced abstract data types in object-relational databases,397
Multi-dimensional resource scheduling for parallel queries,398
Where will object technology drive data administration?,399
GHOST: Fine Granularity Buffering of Indexes,400
"David Lomet, Gerhard Weikum",401
Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,402
Jos&#233; A. Blakeley,403
Optimization techniques for queries with expensive methods,404
Karl Aberer,405
"Asuman Dogac, Yusuf Tambag, Pinar Pembecioglu, Sait Pektas, Gokce Laleci, Gokhan Kurt, Serkan Toprak, Yildiray Kabak",406
"Of crawlers, portals, mice, and men: is there more to mining the Web?",407
"Shan-hoi Ng, Sheung-lun Hung",408
METU object-oriented DBMS,409
Mining Surprising Patterns Using Temporal Description Length,410
BigSur: A System For the Management of Earth Science Data,411
"Julio C. Navas, Michael Wynblatt",412
The evolution of effective B-tree: page organization and techniques: a personal account,413
A Fast Index for Semistructured Data,414
"Daniela Florescu, Alon Y. Levy, Dan Suciu",415
"Werner Kie&#223;ling, Helmut Schmidt, Werner Strau&#223;, Gerhard D&#252;nzinger",416
"Soumen Chakrabarti, Byron Dom, Piotr Indyk",417
"Fr&#233;d&#233;ric Gingras, Laks V. S. Lakshmanan",418
"Jonathan Goldstein, Raghu Ramakrishnan",419
"Denilson Barbosa, Alberto Mendelzon, John Keenleyside, Kelly Lyons",420
Fundamentals of data warehouses: 2nd revised and extended edition,421
Workshop on performance and architecture of web servers,422
STRUDEL: a Web site management system,423
Phoenix project: fault-tolerant applications,424
"Replication, consistency, and practicality: are these mutually exclusive?",425
"Peter Buneman, Susan Davidson, Gerd Hillebrand, Dan Suciu",426
Data and knowledge base research at Hong Kong University of Science and Technology,427
"Robert A. Nado, Scott B. Huffman",428
"Demet Aksoy, Michael J. Franklin, Stanley B. Zdonik",429
"Hongjun Lu, Beng Chin Ooi, Kian-Lee Tan",430
"Waqar Hasan, Rajeev Motwani",431
"Ouri Wolfson, Prasad Sistla, Bo Xu, Jutai Zhou, Sam Chamberlain",432
"SQL: 1999, formerly known as SQL3",433
Privacy-preserving data mining,434
"Alexander Brodsky, Victor E. Segal, Jia Chen, Paval A. Exarkhopoulo",435
Christopher Ahlberg,436
"Hasan Davulcu, Juliana Freire, Michael Kifer, I. V. Ramakrishnan",437
Performance of Future Database Systems: Bottlenecks and Bonananzas,438
Data quality and data cleaning: an overview,439
DataBlitz storage manager: main-memory database performance for critical applications,440
Towards effective and efficient free space management,441
"Jim Gray, Hans Schek, Michael Stonebraker, Jeff Ullman",442
In-context peer-to-peer information filtering on the Web,443
Michael Stonebraker,444
"Jim Melton, Nelson Mendoca Mattos",445
Min-max compression methods for medical image databases,446
Evaluation of remote backup algorithms for transaction-processing systems,447
"Chen Li, Edward Chang",448
Kenneth Moore,449
"Sharad Mehrotra, Rajeev Rastogi, Henry F. Korth, Abraham Silberschatz",450
Report on DART '96: databases: active and real-time (concepts meet practice),451
"Reza Sadri, Carlo Zaniolo, Amir M. Zarkesh, Jafar Adibi",452
Felicity George,453
CORPORATE The SHORE Team,454
Dynamic Maintenance of Wavelet-Based Histograms,455
"Jesse Anton, Lawrence Jacobs, Xiang Liu, Jordan Parker, Zheng Zeng, Tie Zhong",456
"Jianjun Chen, David J. DeWitt, Feng Tian, Yuan Wang",457
Will database researchers have any role in data security? (panel session),458
Delivering high availability for Inktomi search engines,459
"Jonathan E. Cook, Artur W. Klauser, Alexander L. Wolf, Benjamin G. Zorn",460
"Johannes Gehrke, Flip Korn, Divesh Srivastava",461
On Optimal Node Splitting for R-trees,462
"Yannis Kotidis, Nick Roussopoulos",463
Wrapper generation for semi-structured Internet sources,464
Andreas Weininger,465
"Mitch Cherniack, Michael J. Franklin, Stanley B. Zdonik",466
Adaptive selectivity estimation using query feedback,467
Unpacking the semantics of source and usage to perform semantic reconciliation in large-scale information systems,468
J. D. Tygar,469
"Divesh Srivastava, Shaul Dar, H. V. Jagadish, Alon Y. Levy",470
Mining system audit data: opportunities and challenges,471
Coloring Away Communication in Parallel Query Optimization,472
"Munir Cochinwala, John Bradley",473
QC-trees: an efficient summary structure for semantic OLAP,474
"Jiong Yang, Wei Wang, Philip S. Yu, Jiawei Han",475
XTRACT: a system for extracting document type descriptors from XML documents,476
Reminiscences on Influential Papers,477
"Svein Erik Bratsberg, &#216;ystein Torbj&#248;rnsen",478
Book review column,479
"Kam-Yiu Lam, Edward Chan, Tei-Wei Kuo, S. W. Ng, Dick Hung",480
Standard for multimedia databases,481
"Stefan Berchtold, Christian B&#246;hm, Hans-Peter Kriegal",482
Balancing histogram optimality and practicality for query result size estimation,483
Optimal multi-step k-nearest neighbor search,484
Hardware acceleration for spatial selections and joins,485
"Sergey Brin, Rajeev Motwani, Craig Silverstein",486
"Alon Y. Levy, Anand Rajaraman, Joann J. Ordille",487
Flexible Relations - Operational Support of Variant Relational Structures,488
"Alberto Belussi, Christos Faloutsos",489
"Mark L. McAuliffe, Michael J. Carey, Marvin H. Solomon",490
"Prasad M. Deshpande, Karthikeyan Ramasamy, Amit Shukla, Jeffrey F. Naughton",491
Sequoia 2000 metadata schema for satellite images,492
Rich Finkelstein,493
Analysis of navigation behaviour in web sites integrating multiple information systems,494
"Flip Korn, S. Muthukrishnan",495
EXACT: an extensible approach to active object-oriented databases,496
Mark Sullivan,497
Phillip M. Fernandez,498
Beyond document similarity: understanding value-based search and browsing technologies,499
A complete temporal relational algebra,500
"Fernando Berzal, Nicol&#225;s Mar&#237;n",501
"Justin Zobel, Alistair Moffat, Kotagiri Ramamohanarao",502
FACT: a learning based Web query processing system,503
Optimizing Queries on Compressed Bitmaps,504
Mapping data in peer-to-peer systems: semantics and algorithmic issues,505
