NonStop SQL: Scalability and Availability for Decision Support,108
"Dennis Shasha, Yunyue Zhu",109
"Aoying Zhou, Wenyun Ji, Shihui Zheng, Hongjun Lu, Yuqi Liang, Zengping Tian, Long Zhang",110
Supporting Procedural Constructs in SQL Compilers,111
Context-based prefetch - an optimization for implementing objects on relations,112
To Table or Not to Table: a Hypertabular Answer,113
A Unified Framework for Enforcing Multiple Access Control Policies,114
Chris Pound,115
Managing Intervals Efficiently in Object-Relational Databases,116
"Jeffrey F. Naughton, Ambuj Shatdal, Chander Kant",117
"KianSing Ng, Huan Liu, HweeBong Kwah",118
Tutorial: Data Access,119
Evaluating Probabilistic Queries over Imprecise Data,120
Concurrency and Recovery in Generalized Search Trees,121
"Yu Xu, Mary F. Fernandez, Sihem Amer-Yahia, Divesh Srivastava",122
Efficient dynamic mining of constrained frequent sets,123
Evolving Teradata Decision Support for Massively Parallel Processing with UNIX,124
"Yossi Matias, Jeffrey Scott Vitter, Min Wang",125
The n-Tier Hub Technology,126
Wave-Indices: Indexing Evolving Databases,127
Hannes Spintzik,128
XPath Queries on Streaming Data,129
"Kenneth A. Ross, Jingren Zhou",130
Mining Generalized Association Rules,131
"Jayant R. Haritsa, Juliana Freire, Maya Ramanath, Prasan Roy, Jérôme Siméon",132
"StorHouse Metanoia - New Applications for Database, Storage & Data Warehousing",133
Luca Cardelli,134
Database De-Centralization - A Practical Approach,135
A Framework for Information Visualisation,136
"Sonia Bergamaschi, Maurizio Vincini, Silvana Castano",137
Garlic: a new flavor of federated query processing for DB2,138
W3QS: A Query System for the World-Wide Web,139
Spotfire: An Information Exploration Environment,140
OFL: A Functional Execution Model for Object Query Languages,141
"Michael Jones, Pankaj K. Agarwal, T. M. Murali, Cecilia Magdalena Procopiuc",142
"TPC-DS, taking decision support benchmarking to the next level",143
Cass Squire,144
"Ibrahim Korpeoglu, Hüseyin Özgür Tan",145
The SDSS skyserver: public access to the sloan digital sky server data,146
"Ramakrishnan Srikant, Rakesh Agrawal, Alexandre V. Evfimievski",147
Fast-Start: Quick Fault Recovery in Oracle,148
Brad Adelberg,149
"Craig S. Freedman, David J. DeWitt",150
The 3W Model and Algebra for Unified Data Mining,151
Will Database Researchers Have ANY Role in Data Security? (Panel Abstract),152
Models and Languages for Describing and Discovering E-Services,153
Nikos Mamoulis,154
A Requirement-Based Approach to Data Modeling and Re-Engineering,155
Fast High-Dimensional Data Search in Incomplete Databases,156
LH*RS: A High-Availability Scalable Distributed Data Structure using Reed Solomon Codes,157
"Kenneth A. Ross, Gail E. Kaiser, Luis Gravano, Salvatore J. Stolfo, Shih-Fu Chang",158
Computing Iceberg Queries Efficiently,159
SIGMOD Record,160
"Bongki Moon, Quanzhong Li",161
A Graphical Query Language for Mobile Information Systems,162
Garbage Collection in Object Oriented Databases Using Transactional Cyclic Reference Counting,163
"A. A. Diwan, S. Sudarshan, Sanjeeva Rane, S. Seshadri",164
"Qiong Luo, Divyakant Agrawal, Wen-Syan Li, Wang-Pin Hsiung, K. Selçuk Candan",165
"Amir Netz, Surajit Chaudhuri, Jeff Bernhardt, Usama M. Fayyad",166
Panel: Querying Networked Databases,167
Open GIS and On-Line Environmental Libraries,168
"M. Toiati, Michele Missikoff",169
Querying Network Directories,170
"Rachel Pottinger, Alon Y. Levy",171
"Laks V. S. Lakshmanan, Marc Gyssens",172
QBI: Query By Icons,173
CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,174
"Malcolm P. Atkinson, Ronald Morrison",175
From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity,176
Temporal Aggregation in Active Database Rules,177
Fine-Grained Sharing in a Page Server OODBMS,178
"Tanu Malik, Jordan Raddick, Alexander S. Szalay, Peter Z. Kunszt, Jim Gray, Christopher Stoughton, Ani Thakar, Jan vandenBerg",179
"Stefan Deßloch, Nelson Mendonça Mattos",180
"Renée J. Miller, Yuping Yang",181
"Dimitris Margaritis, Christos Faloutsos, Sebastian Thrun",182
Fault Tolerant Design of Multimedia Servers,183
About Quark Digital Media System,184
"Michael Pizzo, José A. Blakeley",185
"Erik Duval, Eddy Forte, Kris Cardinaels, Koen Hendrikx, Florence Haenni, Maria Wentland Forte, Florence Simillion, Ken Warkentyne, E. Vervaet",186
"Amit P. Sheth, Kshitij Shah, Clemens Bertram",187
"S. Muthukrishnan, Nick Koudas, Piotr Indyk",188
Metadata Standards for Data Warehousing: Open Information Model vs. Common Warehouse Metamodel,189
"Very Large Databases: How Large, How Different?",190
Microsoft Index Tuning Wizard for SQL Server 7.0,191
"Andrew Eisenberg, Jim Melton",192
"Chengkai Li, P. P. S. Narayan, Henry F. Korth, Philip Bohannon",193
"Georgios Evangelidis, Betty Salzberg, David B. Lomet",194
"Yannis Papakonstantinou, Richard Marciano, Chaitanya K. Baru, Pavel Velikhov, Vincent Chu, Amarnath Gupta, Bertram Ludäscher",195
Model-Based Information Integration in a Neuroscience Mediator System,196
"Hanan Samet, Erik G. Hoel",197
"Nelson Mendonça Mattos, Serge Rielau, Bruce G. Lindsay, Stefan Deßloch, You-Chin Fuh, Brian T. Tran, Danko Mannhaupt, Linda DeMichel, Weidong Chen",198
"Timothy Griffin, Richard Hull",199
1995,200
The Jungle Database Search Engine,201
CURE: An Efficient Clustering Algorithm for Large Databases,202
"Arnaud Sahuguet, Fabien Azavant",203
Hierarchical Compact Cube for Range-Max Queries,204
"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",205
"Michael J. Carey, Markos Zaharioudakis, Michael J. Franklin",206
"Chris Olston, Jennifer Widom",207
"Birgitta König-Ries, Peter C. Lockemann",208
"Nikos Mamoulis, Dimitris Papadias, Vasilis Delis",209
"Mark Deppe, Yongdong Wang, Alex Gorelik",210
"Guy M. Lohman, David J. DeWitt, Qiong Luo, Jeffrey F. Naughton, Chun Zhang",211
"Angela Bonifati, Stefano Ceri",212
Enterprise Java Platform Data Access,213
"Kyuseok Shim, Rajeev Rastogi",214
"Wolfgang Wonner, Gerhard Weikum, Michael Gillmann",215
"Nicola Leone, Robert Ross, Laks V. S. Lakshmanan, V. S. Subrahmanian",216
Managing Web Data,217
Book review column,218
OminiSearch: A Method for Searching Dynamic Content on the Web,219
Automata Theory for XML Researchers,220
"Michael J. Carey, Manish Mehta, Miron Livny, Kurt P. Brown",221
"Laurent Mignet, Amélie Marian, Gregory Cobena, Serge Abiteboul",222
"Hans-Peter Kriegel, Stefan Berchtold, Daniel A. Keim",223
"Jeffrey F. Naughton, Janet L. Wiener",224
DBCache: Middle-tier Database Caching for Highly Scalable e-Business Architectures,225
"Theo Härder, Norbert Ritter, Udo Nink",226
"Joseph M. Hellerstein, Jeffrey F. Naughton",227
"Roy Goldman, Jennifer Widom",228
"Bernhard Seeger, Dimitris Papadias, Greg Fu, Yufei Tao",229
MQSeries and CICS Link for Lotus Notes,230
"Amit Shukla, Jeffrey F. Naughton, Yihong Zhao, Prasad Deshpande",231
INSITE: A Tool for Interpreting Users? Interaction with a Web Space,232
"James L. Edwards, Meridith A. Lane, Ebbe Nielsen",233
"Leonid Libkin, Inderpal Singh Mumick, Latha S. Colby, Howard Trickey, Timothy Griffin",234
The XPS Approach to Loading and Unloading Terabyte Databases,235
"Ramez Elmasri, Leonidas Fegaras",236
"Kenneth A. Ross, Zhe Li",237
"Nelson Mendonça Mattos, Linda G. DeMichiel",238
On the Academic Interview Circuit: An End-to-End Discussion,239
"Daniela Florescu, Alberto O. Mendelzon, Alon Y. Levy",240
"Giedrius Slivinskas, Richard T. Snodgrass, Christian S. Jensen",241
"Felipe Cariño, Pekka Kostamaa, Art Kaufmann, John Burgess",242
"Tova Milo, Serge Abiteboul, Sophie Cluet",243
Quadtree and R-tree indexes in oracle spatial: a comparison using GIS data,244
Data Integration in the Large: The Challenge of Reuse,245
javax.XXL: A prototype for a Library of Query processing Algorithms,246
"Some Remarks on Variable Independence, Closure, and Orthographic Dimension in Constraint Databases",247
"Ugo Capuozzo, Elena Ferrari, Vijayalakshmi Atluri, Elisa Bertino, Nabil R. Adam",248
"S. Muthukrishnan, H. V. Jagadish, Nick Koudas",249
Supporting Valid-Time Indeterminacy,250
Egbert-Jan Sol,251
Ron Sacks-Davis,252
User Interfaces; Who Cares?,253
"Daniele Nardi, Maurizio Lenzerini, Stefano Trisolini",254
Report on the ACM Fourth International Workshop on Data Warehousing and OLAP (DOLAP 2001),255
Object Database Evolution Using Separation of Concerns,256
"Evaggelia Pitoura, Serge Abiteboul, Michalis Vazirgiannis, Dieter Pfoser, George Samaras",257
"Tok Wang Ling, Sin Yeung Lee",258
D. Scott Mackay,259
Two Techniques for On-Line Index Modification in Shared Nothing Parallel Databases,260
"Michael J. Franklin, Stanley B. Zdonik",261
"Alon Y. Levy, Mary F. Fernandez, Jaewoo Kang, Daniela Florescu, Dan Suciu",262
"Heribert Schütz, Willem Jonker",263
M. Moni,264
The Prototype of the DARE System,265
"Report on the First International Conference on Ontologies, Databases and Applications of Semantics",266
Information Systems Research at George Mason University,267
An Aspect of Query Optimization in Multidatabase Systems (Extended Abstract),268
"V. Tucakov, Raymond T. Ng, Edwin M. Knorr",269
"Like Gao, Xiaoyang Sean Wang",270
"Shourya Roy, Mahesh V. Soundalgekar, Soumen Chakrabarti",271
Description logics for semantic query optimization in object-oriented database systems,272
Robert G. Atkinson,273
Maintenance of Data Cubes and Summary Tables in a Warehouse,274
Charles Levine,275
"Johann Christoph Freytag, Felix Naumann, Ulf Leser",276
"Sushil Jajodia, Xiaoyang Sean Wang, Elisa Bertino, Claudio Bettini",277
Management of Data and Services in the Environmental Information System (UIS) of Baden-Württemberg,278
Oliver Günther,279
2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,280
Staggered Striping in Multimedia Information Systems,281
Sanket Atal,282
1-Safe Algorithms for Symmetric Site Configurations,283
Novel Approaches in Query Processing for Moving Object Trajectories,284
"Rajendran M. Sivasankaran, Bhaskar Purimetla, John A. Stankovic, Krithi Ramamritham, Donald F. Towsley",285
"Nabil R. Adam, Yelena Yesha",286
"Ralf-Detlef Kutsche, Geert-Jan Houben, Mark Roantree, Bodo Rieger, Wilhelm Hasselbring, Kazimierz Subieta, Willem-Jan van den Heuvel",287
The Long-Term Preservation of Authentic Electronic Records,288
"DB2 Common Server: Technology, Progress, & Directions",289
"Benjamin Nguyen, Serge Abiteboul, Gregory Cobena, Mihai Preda",290
Plan-Per-Tuple Optimization Solution - Parallel Execution of Expensive User-Defined Functions,291
XPath processing in a nutshell,292
"Beng Chin Ooi, Dimitris Papadias, Kian-Lee Tan, Wee Siong Ng, Panos Kalnis",293
Michael Lesk,294
"A Distributed Scientific Data Archive Using the Web, XML and SQL/MED",295
"Johann Christoph Freytag, Ulrike Jaeger",296
"Tova Milo, Sagit Zohar",297
Cache Conscious Algorithms for Relational Query Processing,298
"Fabrizio Ferrandina, Thorsten Meyer, Roberto Zicari",299
"Kimberly M. James, Isabel F. Cruz",300
"Ashok Joshi, Ron Weiss, Amit Ganesh, Tirthankar Lahiri",301
Intelligent Access to Heterogeneous Information Sources: Report on the 4th Workshop on Knowledge Representation Meets Databases,302
"S. Seshadri, Nandlal L. Sarda, D. B. Phatak, S. Sudarshan",303
"Tolga Urhan, Michael J. Franklin",304
"Thomas Tesch, Peter Muth, Wolfgang Klas, Marek Rusinkiewicz, Jürgen Wäsch",305
Edward Sciore,306
"Yván J. García, Scott T. Leutenegger, Mario A. Lopez",307
"Raymond T. Ng, Divesh Srivastava, H. V. Jagadish, Olga Kapitskaia",308
ARIES/CSA: A Method for Database Recovery in Client-Server Architectures,309
"Berthier A. Ribeiro-Neto, Alberto H. F. Laender, Altigran Soares da Silva, Juliana S. Teixeira",310
"Wes Cowley, Dimitris Plexousakis",311
"Timothy W. Finin, Anupam Joshi",312
"Felipe Cariño, William O'Connell",313
Partial results for online query processing,314
The Effectiveness of GlOSS for the Text Database Discovery Problem,315
Harald Kosch,316
"Dongwon Lee, Wesley W. Chu",317
Client-Site Query Extensions,318
Decision Tables: Scalable Classification Exploring RDBMS Capabilities,319
Hannu Toivonen,320
Access to Objects by Path Expressions and Rules,321
Congressional Samples for Approximate Answering of Group-By Queries,322
Spatial and Temporal Content-Based Access to Hypervideo Databases,323
"Chris Olston, Brian Babcock",324
"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",325
Global Optimization of Histograms,326
"Helen J. Wang, Peter J. Haas, Joseph M. Hellerstein",327
"Fausto Rabitti, Giuseppe Amato, Pavel Zezula, Pasquale Savino",328
"H. V. Jagadish, Kian-Lee Tan, Hui Jin, Beng Chin Ooi",329
"Kamalakar Karlapalem, Helen P. Yeung, Patrick C. K. Hung",330
Offering a Precision-Performance Tradeoff for Aggregation Queries over Replicated Data,331
"A Query Language for Multidimensional Arrays: Design, Implementation, and Optimization Techniques",332
"Andreas Grünhagen, Steffen Rost, Donald Kossmann, Daniela Florescu",333
"Alin Deutsch, Mary F. Fernandez, Dan Suciu",334
"Ioana Ursu, Donald Kossmann, Laura M. Haas",335
"Bin He, Kevin Chen-Chuan Chang",336
Belief Reasoning in MLS Deductive Databases,337
Versions and Workspaces in Microsoft Repository,338
"Joseph M. Hellerstein, Vijayshankar Raman",339
"Minos N. Garofalakis, Rajeev Rastogi, Johannes Gehrke",340
"Chen Li, Ramana Yerneni, Jeffrey D. Ullman, Hector Garcia-Molina",341
Experiments on Access to Digital Libraries: How can Images and Text be Used Together,342
Introduction to Constraint Databases - Book Review,343
The Grid: An Application of the Semantic Web,344
The Zero Latency Enterprise,345
Loading the Data Warehouse Across Various Parallel Architectures,346
Ralf Kramer,347
Efficient Search of Multi-Dimensional B-Trees,348
"Piero Fraternali, Stefano Paraboschi, Stefano Ceri",349
"C. Mohan, Inderpal Narang, Suparna Bhattacharya, Karen Brannon, Hui-I Hsiao, Mahadevan Subramanian",350
"Sergey Brin, Craig Silverstein, Rajeev Motwani, Jeffrey D. Ullman",351
"Michael Gillmann, German Shegalov, Gerhard Weikum",352
Extracting Structured Data from Web Pages,353
NiagaraCQ: A Scalable Continuous Query System for Internet Databases,354
Report from the NSF Workshop on Workflow and Process Automation in Information Systems,355
"COMMIX: towards effective web information extraction, integration and query answering",356
"Sudarshan S. Chawathe, Ming-Syan Chen, Philip S. Yu",357
"Nenad Jukic, Svetlozar Nestorov, Susan V. Vrbsky",358
The WHIPS Prototype for Data Warehouse Creation and Maintenance,359
XCache: a semantic caching system for XML queries,360
Arnaud Sahuguet,361
Rondo: A Programming Platform for Generic Model Management,362
Building Database-driven Electronic Catalogs,363
Integrating Reliable Memory in Databases,364
"1,994",365
"Arne Koschel, Ralf Kramer, Ralf Nikolai, Peter C. Lockemann, Mechtild Wallrath, Ulrike Kölsch, Hans-Dirk Walter",366
LOF: Identifying Density-Based Local Outliers,367
"Kofi Fynn, Henry B. Kon, Cheng Hian Goh, Thomas Lee, Stéphane Bressan, Stuart E. Madnick, Michael Siegel, Annie W. Shum, Marta Jessica Jakobisiak, Tito Pena, Jessica Qu, Karim Hussein",368
"Opportunities at ARPA, NSF, and Elsewhere",369
"Ernest Teniente, Elena Baralis, Stefano Paraboschi",370
Business-to-business interactions: issues and enabling technologies,371
Sharad Mehrotra,372
Independence is Good: Dependency-Based Histogram Synopses for High-Dimensional Data,373
VideoAnywhere: A System for Searching and Managing Distributed Video Assets,374
Time-parameterized queries in spatio-temporal databases,375
Sampling-Based Estimation of the Number of Distinct Values of an Attribute,376
RoadRunner: automatic data extraction from data-intensive web sites,377
"Richard T. Snodgrass, Vassilis J. Tsotras, Christian S. Jensen",378
An Asymptotically Optimal Multiversion B-Tree,379
"Tam Nguyen, V. Srinivasan",380
Handling Very Large Databases with Informix Extended Parallel Server,381
"Luis Gravano, Surajit Chaudhuri",382
Rosa Meo,383
"Abraham Silberschatz, Sumit Ganguly, Yossi Matias, Phillip B. Gibbons",384
"Curtis E. Dyreson, Torben Bach Pedersen, Christian S. Jensen",385
"What Do Those Weird XML Types Want, Anyway?",386
A Componentized Architecture for Dynamic Electronic Markets,387
The Database and Information System Research Group at the University of Ulm,388
Inferring Function Semantics to Optimize Queries,389
How To Roll a Join: Asynchronous Incremental View Maintenance,390
"Mehran Sahami, Panagiotis G. Ipeirotis, Luis Gravano",391
STREAM: The Stanford Stream Data Manager,392
"ChengXiang Zhai, Marianne Winslett, Yuanyuan Zhou, Kevin Chen-Chuan Chang, Jiawei Han, AnHai Doan",393
Information Gathering in the World-Wide Web: The W3QL Query Language and the W3QS System,394
Informix Online XPS,395
"Marek Rusinkiewicz, Dimitrios Georgakopoulos, Witold Litwin",396
"Chung-Sheng Li, Vittorio Castelli, Lawrence D. Bergman, John R. Smith",397
Exploratory Mining and Pruning Optimizations of Constrained Association Rules,398
Covering indexes for branching path queries,399
"Ji-Rong Wen, Qing Li, Wei-Ying Ma, HongJiang Zhang",400
"Jen-Wen Ding, Yueh-Min Huang, Shiao-Li Tsao",401
An Optimisation Scheme for Coalesce/Valid Time Selection Operator Sequences,402
On Database Theory and XML,403
Self-Organizing Data Sharing Communities with SAGRES,404
Herb Edelstein,405
Kamar Aulakh,406
Analyzing Quantitative Databases: Image is Everything,407
"Joachim W. Schmidt, Florian Matthes",408
"John M. Tyler, Kosmas Karadimitriou",409
Selectivity estimation for spatio-temporal queries to moving objects,410
Innovation in Database Management: Computer Science vs. Engineering,411
Indexing of now-relative spatio-bitemporal data,412
"Shivakumar Venkataraman, Subbu N. Subramanian",413
"Patrick E. O'Neil, Dallan Quass",414
The Mariposa Distributed Database Management System,415
"Antoni Olivé, Ernest Teniente",416
"Suresha, Kaushik Dutta, Krithi Ramamritham, Anindya Datta, Helen M. Thomas, Debra E. VanderMeer",417
"Philippe Bonnet, Allan Beaufour, Mads Bondo Dydensborg, Martin Leopold",418
"Surajit Chaudhuri, Ashraf Aboulnaga",419
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),420
A Multi-Similarity Algebra,421
Sensor: the atomic computing particle,422
MDM: a Multiple-Data-Model Tool for the Management of Heterogeneous Database Schemes,423
"Arun N. Swami, K. Bernhard Schiefer",424
Hierarchies and Relative Operators in the OLAP Environment,425
"Juan Loaiza, Ashok Joshi, Tirthankar Lahiri, William Bridge",426
Comparative Analysis of Six XML Schema Languages,427
"Hector Garcia-Molina, Sudarshan S. Chawathe",428
"Pradeep Shenoy, Xin Dong, Henry F. Korth, Philip Bohannon, P. P. S. Narayan, Chengkai Li, Sumit Ganguly",429
A Quantitative Analysis and Performance Study for Similarity-Search Methods in High-Dimensional Spaces,430
Combining Histograms and Parametric Curve Fitting for Feedback-Driven Query Result-size Estimation,431
Cost Estimation of User-Defined Methods in Object-Relational Database Systems,432
Declustering Databases on Heterogeneous Disk Systems,433
Larry Ellison,434
"Christopher R. Palmer, Christos Faloutsos",435
Relating Distributed Objects,436
"Donko Donjerkovic, Raghu Ramakrishnan",437
"Ibrahim Cingil, Nazife Dimililer, Nesime Tatbul, Ilker Durusoy, Asuman Dogac, Pinar Koksal, Sena Nural Arpinar",438
Bifocal Sampling for Skew-Resistant Join Size Estimation,439
New Programs at DARPA and NSF,440
Performance of Data-Parallel Spatial Operations,441
"David Wilhite, Balakrishna R. Iyer",442
"Anastassia Ailamaki, Andrew Therber, Yannis E. Ioannidis, Anand Narayanan, Miron Livny",443
Optimizing Disjunctive Queries with Expensive Predicates,444
Emergent Semantics and the Multimedia Semantic Web,445
Yannis E. Ioannidis,446
IPSOFACTO: A Visual Correlation Tool for Aggregate Network Traffic Data,447
"Barbara Liskov, Umesh Maheshwari",448
Capturing both Types and Constraints in Data Integration,449
Application of OODB and SGML Techniques in Text Database: An Electronic Dictionary System,450
METU Interoperable Database System,451
"Mahmut T. Kandemir, Ning An, Mary Jane Irwin, Anand Sivasubramaniam, Sudhanva Gurumurthi, Narayanan Vijaykrishnan",452
"Yannis E. Ioannidis, Minos N. Garofalakis, Banu Özden",453
Implementation Aspects of an Object-Oriented DBMS,454
"Chengwen Liu, A. Prasad Sistla, Clement T. Yu, King Liu",455
Clio: A Semi-Automatic Tool For Schema Mapping,456
A Query Language and Optimization Techniques for Unstructured Data,457
"Hector Garcia-Molina, Kevin Chen-Chuan Chang",458
An Efficient Method for Checking Object-Oriented Database Schema Correctness,459
Maximizing Buffer and Disk Utilizations for News On-Demand,460
"Luis Gravano, Nicolas Bruno, Surajit Chaudhuri",461
Databases and Visualization,462
"Michael O. Ball, Louiqa Raschid, Meng Ma, Zhengying Zhao",463
Data Modelling versus Ontology Engineering,464
Accessing Relational Databases from the World Wide Web,465
Data Replication for Mobile Computers,466
"Maurício R. Mediano, Marcelo Dreux, Marco A. Casanova",467
"Shunsuke Uemura, Masatoshi Yoshikawa, Yasushi Sakurai, Haruhiko Kojima",468
An Approach for Building Secure Database Federations,469
"Norman S. Matloff, Patrick Tendick",470
TSQL2 Language Specification,471
Random Sampling Techniques for Space Efficient Online Computation of Order Statistics of Large Datasets,472
"Iosif Lazaridis, Sharad Mehrotra",473
Guidelines for Presentation and Comparison of Indexing Techniques,474
Integrating Modelling Systems for Environmental Management Information Systems,475
Outerjoins as Disjunctions,476
Report on The 1995 International Workshop on Temporal Databases,477
MPEG-7 Standard for Multimedia Databases,478
"Ashraf Aboulnaga, Jeffrey F. Naughton, Alaa R. Alameldeen",479
"Yannis Kotidis, Nick Roussopoulos",480
"V. S. Subrahmanian, Eric Lemar, K. Selçuk Candan",481
"Yunyue Zhu, Xiaojian Zhao, Dennis Shasha",482
Using Schematically Heterogeneous Structures,483
"Umeshwar Dayal, Surajit Chaudhuri, Tak W. Yan",484
VisDB: A System for Visualizing Large Databases,485
